id_question,trial_id,n_options,position,position_label,prob,is_first,is_last
WORRYA_W26,permutation_1,3,2,C,0.0674,False,True
WORRYA_W26,permutation_2,3,0,A,0.8214,True,False
WORRYA_W26,permutation_2,3,1,B,0.1112,False,False
WORRYA_W26,permutation_2,3,2,C,0.0674,False,True
WORRYA_W26,permutation_3,3,0,A,0.8835,True,False
WORRYA_W26,permutation_3,3,1,B,0.0725,False,False
WORRYA_W26,permutation_3,3,2,C,0.044,False,True
WORRYB_W26,baseline,3,0,A,0.7662,True,False
WORRYB_W26,baseline,3,1,B,0.171,False,False
WORRYB_W26,baseline,3,2,C,0.0629,False,True
WORRYB_W26,permutation_1,3,0,A,0.8438,True,False
WORRYB_W26,permutation_1,3,1,B,0.1142,False,False
WORRYB_W26,permutation_1,3,2,C,0.042,False,True
WORRYB_W26,permutation_2,3,0,A,0.7662,True,False
WORRYB_W26,permutation_2,3,1,B,0.171,False,False
WORRYB_W26,permutation_2,3,2,C,0.0629,False,True
WORRYB_W26,permutation_3,3,0,A,0.8438,True,False
WORRYB_W26,permutation_3,3,1,B,0.1142,False,False
WORRYB_W26,permutation_3,3,2,C,0.042,False,True
WORRYC_W26,baseline,3,0,A,0.787,True,False
WORRYC_W26,baseline,3,1,B,0.1065,False,False
WORRYC_W26,baseline,3,2,C,0.1065,False,True
WORRYC_W26,permutation_1,3,0,A,0.8214,True,False
WORRYC_W26,permutation_1,3,1,B,0.1112,False,False
WORRYC_W26,permutation_1,3,2,C,0.0674,False,True
WORRYC_W26,permutation_2,3,0,A,0.8214,True,False
WORRYC_W26,permutation_2,3,1,B,0.1112,False,False
WORRYC_W26,permutation_2,3,2,C,0.0674,False,True
WORRYC_W26,permutation_3,3,0,A,0.8214,True,False
WORRYC_W26,permutation_3,3,1,B,0.1112,False,False
WORRYC_W26,permutation_3,3,2,C,0.0674,False,True
WORRYD_W26,baseline,3,0,A,0.8214,True,False
WORRYD_W26,baseline,3,1,B,0.1112,False,False
WORRYD_W26,baseline,3,2,C,0.0674,False,True
WORRYD_W26,permutation_1,3,0,A,0.8214,True,False
WORRYD_W26,permutation_1,3,1,B,0.1112,False,False
WORRYD_W26,permutation_1,3,2,C,0.0674,False,True
WORRYD_W26,permutation_2,3,0,A,0.8214,True,False
WORRYD_W26,permutation_2,3,1,B,0.1112,False,False
WORRYD_W26,permutation_2,3,2,C,0.0674,False,True
WORRYD_W26,permutation_3,3,0,A,0.8214,True,False
WORRYD_W26,permutation_3,3,1,B,0.1112,False,False
WORRYD_W26,permutation_3,3,2,C,0.0674,False,True
WORRYE_W26,baseline,3,0,A,0.8438,True,False
WORRYE_W26,baseline,3,1,B,0.1142,False,False
WORRYE_W26,baseline,3,2,C,0.042,False,True
WORRYE_W26,permutation_1,3,0,A,0.7662,True,False
WORRYE_W26,permutation_1,3,1,B,0.171,False,False
WORRYE_W26,permutation_1,3,2,C,0.0629,False,True
WORRYE_W26,permutation_2,3,0,A,0.7662,True,False
WORRYE_W26,permutation_2,3,1,B,0.171,False,False
WORRYE_W26,permutation_2,3,2,C,0.0629,False,True
WORRYE_W26,permutation_3,3,0,A,0.7662,True,False
WORRYE_W26,permutation_3,3,1,B,0.171,False,False
WORRYE_W26,permutation_3,3,2,C,0.0629,False,True
WORRYF_W26,baseline,3,0,A,0.8214,True,False
WORRYF_W26,baseline,3,1,B,0.1112,False,False
WORRYF_W26,baseline,3,2,C,0.0674,False,True
WORRYF_W26,permutation_1,3,0,A,0.7662,True,False
WORRYF_W26,permutation_1,3,1,B,0.171,False,False
WORRYF_W26,permutation_1,3,2,C,0.0629,False,True
WORRYF_W26,permutation_2,3,0,A,0.7662,True,False
WORRYF_W26,permutation_2,3,1,B,0.171,False,False
WORRYF_W26,permutation_2,3,2,C,0.0629,False,True
WORRYF_W26,permutation_3,3,0,A,0.8214,True,False
WORRYF_W26,permutation_3,3,1,B,0.1112,False,False
WORRYF_W26,permutation_3,3,2,C,0.0674,False,True
WORRYG_W26,baseline,3,0,A,0.8214,True,False
WORRYG_W26,baseline,3,1,B,0.1112,False,False
WORRYG_W26,baseline,3,2,C,0.0674,False,True
WORRYG_W26,permutation_1,3,0,A,0.8438,True,False
WORRYG_W26,permutation_1,3,1,B,0.1142,False,False
WORRYG_W26,permutation_1,3,2,C,0.042,False,True
WORRYG_W26,permutation_2,3,0,A,0.8835,True,False
WORRYG_W26,permutation_2,3,1,B,0.0725,False,False
WORRYG_W26,permutation_2,3,2,C,0.044,False,True
WORRYG_W26,permutation_3,3,0,A,0.8835,True,False
WORRYG_W26,permutation_3,3,1,B,0.0725,False,False
WORRYG_W26,permutation_3,3,2,C,0.044,False,True
GUN_W26,baseline,2,0,A,0.9241,True,False
GUN_W26,baseline,2,1,B,0.0759,False,True
GUN_W26,permutation_1,2,0,A,0.9241,True,False
GUN_W26,permutation_1,2,1,B,0.0759,False,True
GUN_W26,permutation_2,2,0,A,0.9241,True,False
GUN_W26,permutation_2,2,1,B,0.0759,False,True
GUN_W26,permutation_3,2,0,A,0.9241,True,False
GUN_W26,permutation_3,2,1,B,0.0759,False,True
GUN1_W26,baseline,2,0,A,0.9526,True,False
GUN1_W26,baseline,2,1,B,0.0474,False,True
GUN1_W26,permutation_1,2,0,A,0.9241,True,False
GUN1_W26,permutation_1,2,1,B,0.0759,False,True
GUN1_W26,permutation_2,2,0,A,0.9241,True,False
GUN1_W26,permutation_2,2,1,B,0.0759,False,True
GUN1_W26,permutation_3,2,0,A,0.9241,True,False
GUN1_W26,permutation_3,2,1,B,0.0759,False,True
EVEROWN_W26,baseline,2,0,A,0.9241,True,False
EVEROWN_W26,baseline,2,1,B,0.0759,False,True
EVEROWN_W26,permutation_1,2,0,A,0.8808,True,False
EVEROWN_W26,permutation_1,2,1,B,0.1192,False,True
EVEROWN_W26,permutation_2,2,0,A,0.8808,True,False
EVEROWN_W26,permutation_2,2,1,B,0.1192,False,True
EVEROWN_W26,permutation_3,2,0,A,0.8808,True,False
EVEROWN_W26,permutation_3,2,1,B,0.1192,False,True
NEVEROWN_W26,baseline,2,0,A,0.9241,True,False
NEVEROWN_W26,baseline,2,1,B,0.0759,False,True
NEVEROWN_W26,permutation_1,2,0,A,0.9241,True,False
NEVEROWN_W26,permutation_1,2,1,B,0.0759,False,True
NEVEROWN_W26,permutation_2,2,0,A,0.9241,True,False
NEVEROWN_W26,permutation_2,2,1,B,0.0759,False,True
NEVEROWN_W26,permutation_3,2,0,A,0.9241,True,False
NEVEROWN_W26,permutation_3,2,1,B,0.0759,False,True
GUNTYPEOWNC_W26,baseline,3,0,A,0.6285,True,False
GUNTYPEOWNC_W26,baseline,3,1,B,0.1402,False,False
GUNTYPEOWNC_W26,baseline,3,2,C,0.2312,False,True
GUNTYPEOWNC_W26,permutation_1,3,0,A,0.5761,True,False
GUNTYPEOWNC_W26,permutation_1,3,1,B,0.2119,False,False
GUNTYPEOWNC_W26,permutation_1,3,2,C,0.2119,False,True
GUNTYPEOWNC_W26,permutation_2,3,0,A,0.6914,True,False
GUNTYPEOWNC_W26,permutation_2,3,1,B,0.1543,False,False
GUNTYPEOWNC_W26,permutation_2,3,2,C,0.1543,False,True
GUNTYPEOWNC_W26,permutation_3,3,0,A,0.6914,True,False
GUNTYPEOWNC_W26,permutation_3,3,1,B,0.1543,False,False
GUNTYPEOWNC_W26,permutation_3,3,2,C,0.1543,False,True
EVERSHOT_W26,baseline,2,0,A,0.9526,True,False
EVERSHOT_W26,baseline,2,1,B,0.0474,False,True
EVERSHOT_W26,permutation_1,2,0,A,0.9241,True,False
EVERSHOT_W26,permutation_1,2,1,B,0.0759,False,True
EVERSHOT_W26,permutation_2,2,0,A,0.9241,True,False
EVERSHOT_W26,permutation_2,2,1,B,0.0759,False,True
EVERSHOT_W26,permutation_3,2,0,A,0.9241,True,False
EVERSHOT_W26,permutation_3,2,1,B,0.0759,False,True
REASONGUNA_W26,baseline,3,0,A,0.8214,True,False
REASONGUNA_W26,baseline,3,1,B,0.0674,False,False
REASONGUNA_W26,baseline,3,2,C,0.1112,False,True
REASONGUNA_W26,permutation_1,3,0,A,0.859,True,False
REASONGUNA_W26,permutation_1,3,1,B,0.0705,False,False
REASONGUNA_W26,permutation_1,3,2,C,0.0705,False,True
REASONGUNA_W26,permutation_2,3,0,A,0.859,True,False
REASONGUNA_W26,permutation_2,3,1,B,0.0705,False,False
REASONGUNA_W26,permutation_2,3,2,C,0.0705,False,True
REASONGUNA_W26,permutation_3,3,0,A,0.859,True,False
REASONGUNA_W26,permutation_3,3,1,B,0.0705,False,False
REASONGUNA_W26,permutation_3,3,2,C,0.0705,False,True
REASONGUNB_W26,baseline,3,0,A,0.8214,True,False
REASONGUNB_W26,baseline,3,1,B,0.0674,False,False
REASONGUNB_W26,baseline,3,2,C,0.1112,False,True
REASONGUNB_W26,permutation_1,3,0,A,0.8214,True,False
REASONGUNB_W26,permutation_1,3,1,B,0.0674,False,False
REASONGUNB_W26,permutation_1,3,2,C,0.1112,False,True
REASONGUNB_W26,permutation_2,3,0,A,0.8214,True,False
REASONGUNB_W26,permutation_2,3,1,B,0.0674,False,False
REASONGUNB_W26,permutation_2,3,2,C,0.1112,False,True
REASONGUNB_W26,permutation_3,3,0,A,0.787,True,False
REASONGUNB_W26,permutation_3,3,1,B,0.1065,False,False
REASONGUNB_W26,permutation_3,3,2,C,0.1065,False,True
REASONGUNC_W26,baseline,3,0,A,0.859,True,False
REASONGUNC_W26,baseline,3,1,B,0.0705,False,False
REASONGUNC_W26,baseline,3,2,C,0.0705,False,True
REASONGUNC_W26,permutation_1,3,0,A,0.787,True,False
REASONGUNC_W26,permutation_1,3,1,B,0.1065,False,False
REASONGUNC_W26,permutation_1,3,2,C,0.1065,False,True
REASONGUNC_W26,permutation_2,3,0,A,0.859,True,False
REASONGUNC_W26,permutation_2,3,1,B,0.0705,False,False
REASONGUNC_W26,permutation_2,3,2,C,0.0705,False,True
REASONGUNC_W26,permutation_3,3,0,A,0.859,True,False
REASONGUNC_W26,permutation_3,3,1,B,0.0705,False,False
REASONGUNC_W26,permutation_3,3,2,C,0.0705,False,True
REASONGUND_W26,baseline,3,0,A,0.8214,True,False
REASONGUND_W26,baseline,3,1,B,0.0674,False,False
REASONGUND_W26,baseline,3,2,C,0.1112,False,True
REASONGUND_W26,permutation_1,3,0,A,0.787,True,False
REASONGUND_W26,permutation_1,3,1,B,0.1065,False,False
REASONGUND_W26,permutation_1,3,2,C,0.1065,False,True
REASONGUND_W26,permutation_2,3,0,A,0.787,True,False
REASONGUND_W26,permutation_2,3,1,B,0.1065,False,False
REASONGUND_W26,permutation_2,3,2,C,0.1065,False,True
REASONGUND_W26,permutation_3,3,0,A,0.787,True,False
REASONGUND_W26,permutation_3,3,1,B,0.1065,False,False
REASONGUND_W26,permutation_3,3,2,C,0.1065,False,True
REASONGUNE_W26,baseline,3,0,A,0.787,True,False
REASONGUNE_W26,baseline,3,1,B,0.1065,False,False
REASONGUNE_W26,baseline,3,2,C,0.1065,False,True
REASONGUNE_W26,permutation_1,3,0,A,0.7361,True,False
REASONGUNE_W26,permutation_1,3,1,B,0.0996,False,False
REASONGUNE_W26,permutation_1,3,2,C,0.1643,False,True
REASONGUNE_W26,permutation_2,3,0,A,0.787,True,False
REASONGUNE_W26,permutation_2,3,1,B,0.1065,False,False
REASONGUNE_W26,permutation_2,3,2,C,0.1065,False,True
REASONGUNE_W26,permutation_3,3,0,A,0.787,True,False
REASONGUNE_W26,permutation_3,3,1,B,0.1065,False,False
REASONGUNE_W26,permutation_3,3,2,C,0.1065,False,True
IMPREASONGUN_W26,baseline,5,0,A,0.8038,True,False
IMPREASONGUN_W26,baseline,5,1,B,0.066,False,False
IMPREASONGUN_W26,baseline,5,2,C,0.066,False,False
IMPREASONGUN_W26,baseline,5,3,D,0.04,False,False
IMPREASONGUN_W26,baseline,5,4,E,0.0243,False,True
IMPREASONGUN_W26,permutation_1,5,0,A,0.752,True,False
IMPREASONGUN_W26,permutation_1,5,1,B,0.1018,False,False
IMPREASONGUN_W26,permutation_1,5,2,C,0.0617,False,False
IMPREASONGUN_W26,permutation_1,5,3,D,0.0617,False,False
IMPREASONGUN_W26,permutation_1,5,4,E,0.0227,False,True
IMPREASONGUN_W26,permutation_2,5,0,A,0.8334,True,False
IMPREASONGUN_W26,permutation_2,5,1,B,0.0684,False,False
IMPREASONGUN_W26,permutation_2,5,2,C,0.0415,False,False
IMPREASONGUN_W26,permutation_2,5,3,D,0.0415,False,False
IMPREASONGUN_W26,permutation_2,5,4,E,0.0153,False,True
IMPREASONGUN_W26,permutation_3,5,0,A,0.752,True,False
IMPREASONGUN_W26,permutation_3,5,1,B,0.1018,False,False
IMPREASONGUN_W26,permutation_3,5,2,C,0.0617,False,False
IMPREASONGUN_W26,permutation_3,5,3,D,0.0617,False,False
IMPREASONGUN_W26,permutation_3,5,4,E,0.0227,False,True
GUNIDENTITY_W26,baseline,4,0,A,0.7695,True,False
GUNIDENTITY_W26,baseline,4,1,B,0.0632,False,False
GUNIDENTITY_W26,baseline,4,2,C,0.0632,False,False
GUNIDENTITY_W26,baseline,4,3,D,0.1041,False,True
GUNIDENTITY_W26,permutation_1,4,0,A,0.8238,True,False
GUNIDENTITY_W26,permutation_1,4,1,B,0.0676,False,False
GUNIDENTITY_W26,permutation_1,4,2,C,0.041,False,False
GUNIDENTITY_W26,permutation_1,4,3,D,0.0676,False,True
GUNIDENTITY_W26,permutation_2,4,0,A,0.8238,True,False
GUNIDENTITY_W26,permutation_2,4,1,B,0.0676,False,False
GUNIDENTITY_W26,permutation_2,4,2,C,0.041,False,False
GUNIDENTITY_W26,permutation_2,4,3,D,0.0676,False,True
GUNIDENTITY_W26,permutation_3,4,0,A,0.8463,True,False
GUNIDENTITY_W26,permutation_3,4,1,B,0.0421,False,False
GUNIDENTITY_W26,permutation_3,4,2,C,0.0421,False,False
GUNIDENTITY_W26,permutation_3,4,3,D,0.0695,False,True
GUNFRIEND_W26,baseline,4,0,A,0.7392,True,False
GUNFRIEND_W26,baseline,4,1,B,0.0607,False,False
GUNFRIEND_W26,baseline,4,2,C,0.1,False,False
GUNFRIEND_W26,baseline,4,3,D,0.1,False,True
GUNFRIEND_W26,permutation_1,4,0,A,0.7112,True,False
GUNFRIEND_W26,permutation_1,4,1,B,0.0963,False,False
GUNFRIEND_W26,permutation_1,4,2,C,0.0963,False,False
GUNFRIEND_W26,permutation_1,4,3,D,0.0963,False,True
GUNFRIEND_W26,permutation_2,4,0,A,0.7695,True,False
GUNFRIEND_W26,permutation_2,4,1,B,0.0632,False,False
GUNFRIEND_W26,permutation_2,4,2,C,0.1041,False,False
GUNFRIEND_W26,permutation_2,4,3,D,0.0632,False,True
GUNFRIEND_W26,permutation_3,4,0,A,0.7695,True,False
GUNFRIEND_W26,permutation_3,4,1,B,0.0632,False,False
GUNFRIEND_W26,permutation_3,4,2,C,0.1041,False,False
GUNFRIEND_W26,permutation_3,4,3,D,0.0632,False,True
GUNSOCIETY_W26,baseline,2,0,A,0.9526,True,False
GUNSOCIETY_W26,baseline,2,1,B,0.0474,False,True
GUNSOCIETY_W26,permutation_1,2,0,A,0.9526,True,False
GUNSOCIETY_W26,permutation_1,2,1,B,0.0474,False,True
GUNSOCIETY_W26,permutation_2,2,0,A,0.9526,True,False
GUNSOCIETY_W26,permutation_2,2,1,B,0.0474,False,True
GUNSOCIETY_W26,permutation_3,2,0,A,0.9526,True,False
GUNSOCIETY_W26,permutation_3,2,1,B,0.0474,False,True
GUNCOMMUNITY_W26,baseline,2,0,A,0.9526,True,False
GUNCOMMUNITY_W26,baseline,2,1,B,0.0474,False,True
GUNCOMMUNITY_W26,permutation_1,2,0,A,0.9526,True,False
GUNCOMMUNITY_W26,permutation_1,2,1,B,0.0474,False,True
GUNCOMMUNITY_W26,permutation_2,2,0,A,0.9526,True,False
GUNCOMMUNITY_W26,permutation_2,2,1,B,0.0474,False,True
GUNCOMMUNITY_W26,permutation_3,2,0,A,0.9526,True,False
GUNCOMMUNITY_W26,permutation_3,2,1,B,0.0474,False,True
SHOOTFREQ_W26,baseline,4,0,A,0.7891,True,False
SHOOTFREQ_W26,baseline,4,1,B,0.0393,False,False
SHOOTFREQ_W26,baseline,4,2,C,0.0648,False,False
SHOOTFREQ_W26,baseline,4,3,D,0.1068,False,True
SHOOTFREQ_W26,permutation_1,4,0,A,0.7112,True,False
SHOOTFREQ_W26,permutation_1,4,1,B,0.0963,False,False
SHOOTFREQ_W26,permutation_1,4,2,C,0.0963,False,False
SHOOTFREQ_W26,permutation_1,4,3,D,0.0963,False,True
SHOOTFREQ_W26,permutation_2,4,0,A,0.8238,True,False
SHOOTFREQ_W26,permutation_2,4,1,B,0.041,False,False
SHOOTFREQ_W26,permutation_2,4,2,C,0.0676,False,False
SHOOTFREQ_W26,permutation_2,4,3,D,0.0676,False,True
SHOOTFREQ_W26,permutation_3,4,0,A,0.7392,True,False
SHOOTFREQ_W26,permutation_3,4,1,B,0.0607,False,False
SHOOTFREQ_W26,permutation_3,4,2,C,0.1,False,False
SHOOTFREQ_W26,permutation_3,4,3,D,0.1,False,True
GUNSAFE_W26,baseline,3,0,A,0.8835,True,False
GUNSAFE_W26,baseline,3,1,B,0.0725,False,False
GUNSAFE_W26,baseline,3,2,C,0.044,False,True
GUNSAFE_W26,permutation_1,3,0,A,0.8438,True,False
GUNSAFE_W26,permutation_1,3,1,B,0.1142,False,False
GUNSAFE_W26,permutation_1,3,2,C,0.042,False,True
GUNSAFE_W26,permutation_2,3,0,A,0.8835,True,False
GUNSAFE_W26,permutation_2,3,1,B,0.0725,False,False
GUNSAFE_W26,permutation_2,3,2,C,0.044,False,True
GUNSAFE_W26,permutation_3,3,0,A,0.8835,True,False
GUNSAFE_W26,permutation_3,3,1,B,0.0725,False,False
GUNSAFE_W26,permutation_3,3,2,C,0.044,False,True
GUNSAFE2_W26,baseline,3,0,A,0.8991,True,False
GUNSAFE2_W26,baseline,3,1,B,0.0738,False,False
GUNSAFE2_W26,baseline,3,2,C,0.0271,False,True
GUNSAFE2_W26,permutation_1,3,0,A,0.8438,True,False
GUNSAFE2_W26,permutation_1,3,1,B,0.1142,False,False
GUNSAFE2_W26,permutation_1,3,2,C,0.042,False,True
GUNSAFE2_W26,permutation_2,3,0,A,0.858,True,False
GUNSAFE2_W26,permutation_2,3,1,B,0.1161,False,False
GUNSAFE2_W26,permutation_2,3,2,C,0.0259,False,True
GUNSAFE2_W26,permutation_3,3,0,A,0.8214,True,False
GUNSAFE2_W26,permutation_3,3,1,B,0.1112,False,False
GUNSAFE2_W26,permutation_3,3,2,C,0.0674,False,True
GUNCOURSES_W26,baseline,2,0,A,0.9241,True,False
GUNCOURSES_W26,baseline,2,1,B,0.0759,False,True
GUNCOURSES_W26,permutation_1,2,0,A,0.9241,True,False
GUNCOURSES_W26,permutation_1,2,1,B,0.0759,False,True
GUNCOURSES_W26,permutation_2,2,0,A,0.9241,True,False
GUNCOURSES_W26,permutation_2,2,1,B,0.0759,False,True
GUNCOURSES_W26,permutation_3,2,0,A,0.9241,True,False
GUNCOURSES_W26,permutation_3,2,1,B,0.0759,False,True
GUNACCESS_W26,baseline,4,0,A,0.6543,True,False
GUNACCESS_W26,baseline,4,1,B,0.0537,False,False
GUNACCESS_W26,baseline,4,2,C,0.146,False,False
GUNACCESS_W26,baseline,4,3,D,0.146,False,True
GUNACCESS_W26,permutation_1,4,0,A,0.599,True,False
GUNACCESS_W26,permutation_1,4,1,B,0.1337,False,False
GUNACCESS_W26,permutation_1,4,2,C,0.1337,False,False
GUNACCESS_W26,permutation_1,4,3,D,0.1337,False,True
GUNACCESS_W26,permutation_2,4,0,A,0.599,True,False
GUNACCESS_W26,permutation_2,4,1,B,0.1337,False,False
GUNACCESS_W26,permutation_2,4,2,C,0.1337,False,False
GUNACCESS_W26,permutation_2,4,3,D,0.1337,False,True
GUNACCESS_W26,permutation_3,4,0,A,0.6323,True,False
GUNACCESS_W26,permutation_3,4,1,B,0.1411,False,False
GUNACCESS_W26,permutation_3,4,2,C,0.1411,False,False
GUNACCESS_W26,permutation_3,4,3,D,0.0856,False,True
GUNLOCKED1_W26,baseline,3,0,A,0.787,True,False
GUNLOCKED1_W26,baseline,3,1,B,0.1065,False,False
GUNLOCKED1_W26,baseline,3,2,C,0.1065,False,True
GUNLOCKED1_W26,permutation_1,3,0,A,0.6914,True,False
GUNLOCKED1_W26,permutation_1,3,1,B,0.1543,False,False
GUNLOCKED1_W26,permutation_1,3,2,C,0.1543,False,True
GUNLOCKED1_W26,permutation_2,3,0,A,0.7361,True,False
GUNLOCKED1_W26,permutation_2,3,1,B,0.0996,False,False
GUNLOCKED1_W26,permutation_2,3,2,C,0.1643,False,True
GUNLOCKED1_W26,permutation_3,3,0,A,0.7361,True,False
GUNLOCKED1_W26,permutation_3,3,1,B,0.0996,False,False
GUNLOCKED1_W26,permutation_3,3,2,C,0.1643,False,True
GUNLOADED1_W26,baseline,3,0,A,0.787,True,False
GUNLOADED1_W26,baseline,3,1,B,0.1065,False,False
GUNLOADED1_W26,baseline,3,2,C,0.1065,False,True
GUNLOADED1_W26,permutation_1,3,0,A,0.787,True,False
GUNLOADED1_W26,permutation_1,3,1,B,0.1065,False,False
GUNLOADED1_W26,permutation_1,3,2,C,0.1065,False,True
GUNLOADED1_W26,permutation_2,3,0,A,0.787,True,False
GUNLOADED1_W26,permutation_2,3,1,B,0.1065,False,False
GUNLOADED1_W26,permutation_2,3,2,C,0.1065,False,True
GUNLOADED1_W26,permutation_3,3,0,A,0.787,True,False
GUNLOADED1_W26,permutation_3,3,1,B,0.1065,False,False
GUNLOADED1_W26,permutation_3,3,2,C,0.1065,False,True
GUNLOCKED2_W26,baseline,2,0,A,0.8808,True,False
GUNLOCKED2_W26,baseline,2,1,B,0.1192,False,True
GUNLOCKED2_W26,permutation_1,2,0,A,0.8808,True,False
GUNLOCKED2_W26,permutation_1,2,1,B,0.1192,False,True
GUNLOCKED2_W26,permutation_2,2,0,A,0.8808,True,False
GUNLOCKED2_W26,permutation_2,2,1,B,0.1192,False,True
GUNLOCKED2_W26,permutation_3,2,0,A,0.8808,True,False
GUNLOCKED2_W26,permutation_3,2,1,B,0.1192,False,True
GUNLOADED2_W26,baseline,2,0,A,0.9241,True,False
GUNLOADED2_W26,baseline,2,1,B,0.0759,False,True
GUNLOADED2_W26,permutation_1,2,0,A,0.8808,True,False
GUNLOADED2_W26,permutation_1,2,1,B,0.1192,False,True
GUNLOADED2_W26,permutation_2,2,0,A,0.8808,True,False
GUNLOADED2_W26,permutation_2,2,1,B,0.1192,False,True
GUNLOADED2_W26,permutation_3,2,0,A,0.8808,True,False
GUNLOADED2_W26,permutation_3,2,1,B,0.1192,False,True
GUNCONTRIBA_W26,baseline,4,0,A,0.8851,True,False
GUNCONTRIBA_W26,baseline,4,1,B,0.0441,False,False
GUNCONTRIBA_W26,baseline,4,2,C,0.0267,False,False
GUNCONTRIBA_W26,baseline,4,3,D,0.0441,False,True
GUNCONTRIBA_W26,permutation_1,4,0,A,0.9008,True,False
GUNCONTRIBA_W26,permutation_1,4,1,B,0.0448,False,False
GUNCONTRIBA_W26,permutation_1,4,2,C,0.0272,False,False
GUNCONTRIBA_W26,permutation_1,4,3,D,0.0272,False,True
GUNCONTRIBA_W26,permutation_2,4,0,A,0.8851,True,False
GUNCONTRIBA_W26,permutation_2,4,1,B,0.0441,False,False
GUNCONTRIBA_W26,permutation_2,4,2,C,0.0267,False,False
GUNCONTRIBA_W26,permutation_2,4,3,D,0.0441,False,True
GUNCONTRIBA_W26,permutation_3,4,0,A,0.9008,True,False
GUNCONTRIBA_W26,permutation_3,4,1,B,0.0448,False,False
GUNCONTRIBA_W26,permutation_3,4,2,C,0.0272,False,False
GUNCONTRIBA_W26,permutation_3,4,3,D,0.0272,False,True
GUNCONTRIBB_W26,baseline,4,0,A,0.9008,True,False
GUNCONTRIBB_W26,baseline,4,1,B,0.0448,False,False
GUNCONTRIBB_W26,baseline,4,2,C,0.0272,False,False
GUNCONTRIBB_W26,baseline,4,3,D,0.0272,False,True
GUNCONTRIBB_W26,permutation_1,4,0,A,0.8605,True,False
GUNCONTRIBB_W26,permutation_1,4,1,B,0.0706,False,False
GUNCONTRIBB_W26,permutation_1,4,2,C,0.026,False,False
GUNCONTRIBB_W26,permutation_1,4,3,D,0.0428,False,True
GUNCONTRIBB_W26,permutation_2,4,0,A,0.9374,True,False
GUNCONTRIBB_W26,permutation_2,4,1,B,0.0283,False,False
GUNCONTRIBB_W26,permutation_2,4,2,C,0.0172,False,False
GUNCONTRIBB_W26,permutation_2,4,3,D,0.0172,False,True
GUNCONTRIBB_W26,permutation_3,4,0,A,0.9374,True,False
GUNCONTRIBB_W26,permutation_3,4,1,B,0.0283,False,False
GUNCONTRIBB_W26,permutation_3,4,2,C,0.0172,False,False
GUNCONTRIBB_W26,permutation_3,4,3,D,0.0172,False,True
GUNCONTRIBC_W26,baseline,4,0,A,0.8851,True,False
GUNCONTRIBC_W26,baseline,4,1,B,0.0441,False,False
GUNCONTRIBC_W26,baseline,4,2,C,0.0267,False,False
GUNCONTRIBC_W26,baseline,4,3,D,0.0441,False,True
GUNCONTRIBC_W26,permutation_1,4,0,A,0.87,True,False
GUNCONTRIBC_W26,permutation_1,4,1,B,0.0433,False,False
GUNCONTRIBC_W26,permutation_1,4,2,C,0.0433,False,False
GUNCONTRIBC_W26,permutation_1,4,3,D,0.0433,False,True
GUNCONTRIBC_W26,permutation_2,4,0,A,0.8851,True,False
GUNCONTRIBC_W26,permutation_2,4,1,B,0.0441,False,False
